index,Id,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profitability,ARR,Movie Id,Genres,prod_budget_bucket
2294,84,1999,Anywhere But Here,23000000,18653615,18653615,-4346385,0.8110267391304348,tt4973502,Drama,b3
2294,84,1999,Anywhere But Here,23000000,18653615,18653615,-4346385,0.8110267391304348,tt4973502,Thriller,b3
2296,86,2016,Eddie the Eagle,23000000,15789389,45060480,22060480,1.9591513043478261,tt1083452,Biography,b3
2296,86,2016,Eddie the Eagle,23000000,15789389,45060480,22060480,1.9591513043478261,tt1083452,Comedy,b3
2296,86,2016,Eddie the Eagle,23000000,15789389,45060480,22060480,1.9591513043478261,tt1083452,Drama,b3
2297,88,2000,The Crew,23000000,13019253,13019253,-9980747,0.5660544782608695,tt2629726,Comedy,b3
2306,97,2013,Redemption,23000000,36686,13593473,-9406527,0.5910205652173913,tt1350546,Adventure,b3
2306,97,2013,Redemption,23000000,36686,13593473,-9406527,0.5910205652173913,tt1350546,Drama,b3
2306,97,2013,Redemption,23000000,36686,13593473,-9406527,0.5910205652173913,tt1350546,Romance,b3
2307,98,2008,Rogue,23000000,10452,4673377,-18326623,0.2031903043478261,tt6682124,Action,b3
2307,98,2008,Rogue,23000000,10452,4673377,-18326623,0.2031903043478261,tt6682124,Romance,b3
2307,98,2008,Rogue,23000000,10452,4673377,-18326623,0.2031903043478261,tt6682124,Thriller,b3
2311,3,2016,Nocturnal Animals,22500000,10663357,32398681,9898681,1.4399413777777779,tt4550098,Drama,b3
2311,3,2016,Nocturnal Animals,22500000,10663357,32398681,9898681,1.4399413777777779,tt4550098,Thriller,b3
2312,4,2015,The Water Diviner,22500000,4200117,31054727,8554727,1.3802100888888889,tt3007512,Drama,b3
2318,11,2014,Son of God,22000000,59700064,70949793,48949793,3.224990590909091,tt1805411,Documentary,b3
2320,13,2014,The Hundred-Foot Journey,22000000,54235441,94270488,72270488,4.2850221818181815,tt2980648,Comedy,b3
2320,13,2014,The Hundred-Foot Journey,22000000,54235441,94270488,72270488,4.2850221818181815,tt2980648,Drama,b3
2322,16,1995,The Net,22000000,50621733,110521733,88521733,5.023715136363636,tt5996202,Drama,b3
2323,17,2012,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,55229695,3.510440681818182,tt2023453,Comedy,b3
2325,19,2005,Derailed,22000000,36020063,57520063,35520063,2.6145483181818183,tt6173644,Action,b3
2325,19,2005,Derailed,22000000,36020063,57520063,35520063,2.6145483181818183,tt6173644,Crime,b3
2327,21,2013,Delivery Man,22000000,30659817,70536870,48536870,3.2062213636363635,tt2387559,Comedy,b3
2327,21,2013,Delivery Man,22000000,30659817,70536870,48536870,3.2062213636363635,tt2387559,Drama,b3
2328,22,2016,"Hail, Caesar!",22000000,30080225,64160680,42160680,2.9163945454545455,tt0475290,Comedy,b3
2328,22,2016,"Hail, Caesar!",22000000,30080225,64160680,42160680,2.9163945454545455,tt0475290,Drama,b3
2331,25,2008,Traitor,22000000,23530831,27882226,5882226,1.267373909090909,tt9805168,Action,b3
2331,25,2008,Traitor,22000000,23530831,27882226,5882226,1.267373909090909,tt9805168,Drama,b3
2331,25,2008,Traitor,22000000,23530831,27882226,5882226,1.267373909090909,tt9805168,Romance,b3
2333,27,2017,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,13609577,1.6186171363636364,tt6003368,Comedy,b3
2335,29,2013,Homefront,22000000,20158492,51695362,29695362,2.3497891818181817,tt2312718,Action,b3
2335,29,2013,Homefront,22000000,20158492,51695362,29695362,2.3497891818181817,tt2312718,Thriller,b3
2339,33,2001,The Glass House,22000000,17951431,22861785,861785,1.0391720454545454,tt3106750,Drama,b3
2339,33,2001,The Glass House,22000000,17951431,22861785,861785,1.0391720454545454,tt3106750,Thriller,b3
2340,34,2015,The Transporter Refueled,22000000,16029670,69698495,47698495,3.168113409090909,tt2938956,Action,b3
2340,34,2015,The Transporter Refueled,22000000,16029670,69698495,47698495,3.168113409090909,tt2938956,Adventure,b3
2340,34,2015,The Transporter Refueled,22000000,16029670,69698495,47698495,3.168113409090909,tt2938956,Crime,b3
2342,37,2012,Hit & Run,22000000,13749300,17216955,-4783045,0.7825888636363636,tt10300710,Action,b3
2342,37,2012,Hit & Run,22000000,13749300,17216955,-4783045,0.7825888636363636,tt10300710,Comedy,b3
2345,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,-9032988,0.5894096363636364,tt6000478,Crime,b3
2345,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,-9032988,0.5894096363636364,tt6000478,Drama,b3
2345,40,2017,"Roman J. Israel, Esq.",22000000,11962712,12967012,-9032988,0.5894096363636364,tt6000478,Thriller,b3
2346,41,2013,Out of the Furnace,22000000,11330849,15434375,-6565625,0.7015625,tt1206543,Crime,b3
2346,41,2013,Out of the Furnace,22000000,11330849,15434375,-6565625,0.7015625,tt1206543,Drama,b3
2346,41,2013,Out of the Furnace,22000000,11330849,15434375,-6565625,0.7015625,tt1206543,Thriller,b3
2349,44,2017,Just Getting Started,22000000,6069605,6756412,-15243588,0.30710963636363636,tt5721088,Action,b3
2349,44,2017,Just Getting Started,22000000,6069605,6756412,-15243588,0.30710963636363636,tt5721088,Comedy,b3
2353,49,2014,Before I Go to Sleep,22000000,3242457,19563579,-2436421,0.889253590909091,tt1726592,Drama,b3
2353,49,2014,Before I Go to Sleep,22000000,3242457,19563579,-2436421,0.889253590909091,tt1726592,Horror,b3
2354,50,2010,Stone,22000000,1810078,4065020,-17934980,0.18477363636363636,tt1423995,Drama,b3
2354,50,2010,Stone,22000000,1810078,4065020,-17934980,0.18477363636363636,tt1423995,Thriller,b3
2361,58,2012,To Rome with Love,21500000,16684352,74326015,52826015,3.457023953488372,tt1859650,Comedy,b3
2361,58,2012,To Rome with Love,21500000,16684352,74326015,52826015,3.457023953488372,tt1859650,Romance,b3
2362,59,2012,Silver Linings Playbook,21000000,132092958,236412453,215412453,11.257735857142857,tt1045658,Comedy,b3
2362,59,2012,Silver Linings Playbook,21000000,132092958,236412453,215412453,11.257735857142857,tt1045658,Drama,b3
2362,59,2012,Silver Linings Playbook,21000000,132092958,236412453,215412453,11.257735857142857,tt1045658,Romance,b3
2363,60,2018,Blockers,21000000,60311495,94045328,73045328,4.478348952380952,tt2531344,Comedy,b3
2364,61,2019,Pet Sematary,21000000,54724696,109501146,88501146,5.214340285714286,tt0837563,Horror,b3
2364,61,2019,Pet Sematary,21000000,54724696,109501146,88501146,5.214340285714286,tt0837563,Thriller,b3
2366,64,2010,Death at a Funeral,21000000,42739347,48977233,27977233,2.3322491904761904,tt1321509,Comedy,b3
2369,67,2010,For Colored Girls,21000000,37729698,38017873,17017873,1.8103749047619047,tt1405500,Drama,b3
2371,69,2017,Kidnap,21000000,30718107,34836080,13836080,1.6588609523809523,tt10300662,Drama,b3
2374,72,2011,Tinker Tailor Soldier Spy,21000000,24149393,81452811,60452811,3.8787052857142856,tt1340800,Drama,b3
2374,72,2011,Tinker Tailor Soldier Spy,21000000,24149393,81452811,60452811,3.8787052857142856,tt1340800,Thriller,b3
2376,74,1999,The Bachelor,21000000,21731001,36882378,15882378,1.7563037142857143,tt5748648,Comedy,b3
2376,74,1999,The Bachelor,21000000,21731001,36882378,15882378,1.7563037142857143,tt5748648,Romance,b3
2381,79,2011,The Beaver,21000000,970816,5046038,-15953962,0.2402875238095238,tt1321860,Drama,b3
2382,80,2017,Bitter Harvest,21000000,557241,606162,-20393838,0.028864857142857143,tt3182620,Drama,b3
2382,80,2017,Bitter Harvest,21000000,557241,606162,-20393838,0.028864857142857143,tt3182620,Romance,b3
2383,81,1999,Molly,21000000,17396,17396,-20982604,0.0008283809523809524,tt6522982,Action,b3
2384,82,2019,Velvet Buzzsaw,21000000,0,0,-21000000,0.0,tt7043012,Horror,b3
2384,82,2019,Velvet Buzzsaw,21000000,0,0,-21000000,0.0,tt7043012,Thriller,b3
2386,85,2006,Pulse,20500000,20264436,30241435,9741435,1.4751919512195122,tt4161036,Drama,b3
2387,86,1991,Beauty and the Beast,20000000,376057266,608431132,588431132,30.4215566,tt2316801,Drama,b3
2387,86,1991,Beauty and the Beast,20000000,376057266,608431132,588431132,30.4215566,tt2316801,Romance,b3
2388,88,2019,Us,20000000,175006930,254210310,234210310,12.7105155,tt2708782,Drama,b3
2390,92,2016,La La Land,20000000,151101803,426351163,406351163,21.31755815,tt3783958,Comedy,b3
2390,92,2016,La La Land,20000000,151101803,426351163,406351163,21.31755815,tt3783958,Drama,b3
2391,93,2013,The Conjuring,20000000,137400141,318000141,298000141,15.90000705,tt1457767,Horror,b3
2391,93,2013,The Conjuring,20000000,137400141,318000141,298000141,15.90000705,tt1457767,Thriller,b3
2393,95,2017,Wonder,20000000,132422809,304604712,284604712,15.2302356,tt2543472,Drama,b3
2396,98,2010,Jackass 3D,20000000,117229692,171685793,151685793,8.58428965,tt1116184,Action,b3
2396,98,2010,Jackass 3D,20000000,117229692,171685793,151685793,8.58428965,tt1116184,Comedy,b3
2396,98,2010,Jackass 3D,20000000,117229692,171685793,151685793,8.58428965,tt1116184,Documentary,b3
2397,99,2016,Bad Moms,20000000,113257297,180998716,160998716,9.0499358,tt4651520,Comedy,b3
2400,3,2014,Tammy,20000000,84525432,96407655,76407655,4.82038275,tt2103254,Comedy,b3
2400,3,2014,Tammy,20000000,84525432,96407655,76407655,4.82038275,tt2103254,Romance,b3
2402,5,2011,The Descendants,20000000,82624961,175507800,155507800,8.77539,tt1033575,Comedy,b3
2402,5,2011,The Descendants,20000000,82624961,175507800,155507800,8.77539,tt1033575,Drama,b3
2407,10,1995,Mortal Kombat,20000000,70433227,122133227,102133227,6.10666135,tt0293429,Action,b3
2407,10,1995,Mortal Kombat,20000000,70433227,122133227,102133227,6.10666135,tt0293429,Adventure,b3
2409,12,2009,Obsessed,20000000,68261644,73964713,53964713,3.69823565,tt3303730,Drama,b3
2412,15,2010,The Last Song,20000000,62950384,92678948,72678948,4.6339474,tt1294226,Drama,b3
2412,15,2010,The Last Song,20000000,62950384,92678948,72678948,4.6339474,tt1294226,Romance,b3
2413,16,2010,Why Did I Get Married Too?,20000000,60095852,60831067,40831067,3.04155335,tt1391137,Comedy,b3
2413,16,2010,Why Did I Get Married Too?,20000000,60095852,60831067,40831067,3.04155335,tt1391137,Drama,b3
2413,16,2010,Why Did I Get Married Too?,20000000,60095852,60831067,40831067,3.04155335,tt1391137,Romance,b3
2415,18,2013,12 Years a Slave,20000000,56671993,181025343,161025343,9.05126715,tt2024544,Biography,b3
2415,18,2013,12 Years a Slave,20000000,56671993,181025343,161025343,9.05126715,tt2024544,Drama,b3
2417,20,2016,Me Before You,20000000,56245075,208265198,188265198,10.4132599,tt2674426,Drama,b3
2417,20,2016,Me Before You,20000000,56245075,208265198,188265198,10.4132599,tt2674426,Romance,b3
2418,21,2019,What Men Want,20000000,54611903,69911903,49911903,3.49559515,tt7634968,Comedy,b3
2418,21,2019,What Men Want,20000000,54611903,69911903,49911903,3.49559515,tt7634968,Romance,b3
2419,22,2016,Barbershop: The Next Cut,20000000,54030051,54404202,34404202,2.7202101,tt3628584,Comedy,b3
2419,22,2016,Barbershop: The Next Cut,20000000,54030051,54404202,34404202,2.7202101,tt3628584,Drama,b3
2420,24,2018,A Simple Favor,20000000,53548586,97628717,77628717,4.88143585,tt7040874,Comedy,b3
2420,24,2018,A Simple Favor,20000000,53548586,97628717,77628717,4.88143585,tt7040874,Crime,b3
2420,24,2018,A Simple Favor,20000000,53548586,97628717,77628717,4.88143585,tt7040874,Drama,b3
2421,25,2015,Selma,20000000,52076908,66776576,46776576,3.3388288,tt1020072,Biography,b3
2421,25,2015,Selma,20000000,52076908,66776576,46776576,3.3388288,tt1020072,Drama,b3
2429,34,2015,Spotlight,20000000,45055776,92088460,72088460,4.604423,tt1895587,Crime,b3
2429,34,2015,Spotlight,20000000,45055776,92088460,72088460,4.604423,tt1895587,Drama,b3
2430,35,2018,Acrimony,20000000,43549096,46627836,26627836,2.3313918,tt6063050,Drama,b3
2430,35,2018,Acrimony,20000000,43549096,46627836,26627836,2.3313918,tt6063050,Romance,b3
2430,35,2018,Acrimony,20000000,43549096,46627836,26627836,2.3313918,tt6063050,Thriller,b3
2431,36,2015,Max,20000000,42656255,43658157,23658157,2.18290785,tt1830712,Biography,b3
2431,36,2015,Max,20000000,42656255,43658157,23658157,2.18290785,tt1830712,Comedy,b3
2431,36,2015,Max,20000000,42656255,43658157,23658157,2.18290785,tt1830712,Documentary,b3
2433,38,2009,Orphan,20000000,41596251,78769428,58769428,3.9384714,tt4746516,Drama,b3
2434,39,2017,The Star,20000000,40847995,62758010,42758010,3.1379005,tt4587656,Adventure,b3
2434,39,2017,The Star,20000000,40847995,62758010,42758010,3.1379005,tt4587656,Comedy,b3
2438,43,2016,Nerve,20000000,38583626,70652284,50652284,3.5326142,tt1772317,Comedy,b3
2438,43,2016,Nerve,20000000,38583626,70652284,50652284,3.5326142,tt1772317,Drama,b3
2442,48,2016,Risen,20000000,36880033,46255763,26255763,2.31278815,tt0850709,Biography,b3
2442,48,2016,Risen,20000000,36880033,46255763,26255763,2.31278815,tt0850709,Drama,b3
2443,49,2010,Vampires Suck,20000000,36661504,81424988,61424988,4.0712494,tt1666186,Comedy,b3
2444,51,2010,The American,20000000,35606376,67950723,47950723,3.39753615,tt1440728,Crime,b3
2444,51,2010,The American,20000000,35606376,67950723,47950723,3.39753615,tt1440728,Drama,b3
2444,51,2010,The American,20000000,35606376,67950723,47950723,3.39753615,tt1440728,Thriller,b3
2446,53,2011,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,16265745,1.81328725,tt1268799,Adventure,b3
2446,53,2011,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,16265745,1.81328725,tt1268799,Comedy,b3
2448,55,2013,Texas Chainsaw 3D,20000000,34341945,47666013,27666013,2.38330065,tt1572315,Horror,b3
2448,55,2013,Texas Chainsaw 3D,20000000,34341945,47666013,27666013,2.38330065,tt1572315,Thriller,b3
2453,60,1995,Copycat,20000000,32051917,32051917,12051917,1.60259585,tt2236686,Comedy,b3
2455,62,2010,She's Out of My League,20000000,32010860,48680977,28680977,2.43404885,tt0815236,Comedy,b3
2455,62,2010,She's Out of My League,20000000,32010860,48680977,28680977,2.43404885,tt0815236,Romance,b3
2456,63,2008,Milk,20000000,31841299,57293371,37293371,2.86466855,tt4418698,Documentary,b3
2457,65,2011,The Debt,20000000,31177548,46604054,26604054,2.3302027,tt1226753,Drama,b3
2457,65,2011,The Debt,20000000,31177548,46604054,26604054,2.3302027,tt1226753,Thriller,b3
2461,69,1998,Wild Things,20000000,29795299,55576699,35576699,2.77883495,tt2513868,Documentary,b3
2466,74,1996,Eye for an Eye,20000000,26792700,26792700,6792700,1.339635,tt7967412,Drama,b3
2468,76,2013,The World's End,20000000,26004851,47508505,27508505,2.37542525,tt1213663,Action,b3
2468,76,2013,The World's End,20000000,26004851,47508505,27508505,2.37542525,tt1213663,Comedy,b3
2470,78,2010,You Again,20000000,25702053,32838945,12838945,1.64194725,tt1414382,Comedy,b3
2470,78,2010,You Again,20000000,25702053,32838945,12838945,1.64194725,tt1414382,Romance,b3
2473,81,2018,On the Basis of Sex,20000000,24622687,38073377,18073377,1.90366885,tt4669788,Biography,b3
2473,81,2018,On the Basis of Sex,20000000,24622687,38073377,18073377,1.90366885,tt4669788,Drama,b3
2474,82,2014,Endless Love,20000000,23438250,34718173,14718173,1.73590865,tt2318092,Drama,b3
2474,82,2014,Endless Love,20000000,23438250,34718173,14718173,1.73590865,tt2318092,Romance,b3
2476,84,2011,Monte Carlo,20000000,23186769,39686769,19686769,1.98433845,tt1067774,Adventure,b3
2476,84,2011,Monte Carlo,20000000,23186769,39686769,19686769,1.98433845,tt1067774,Comedy,b3
2477,85,2006,Stay Alive,20000000,23086480,23187506,3187506,1.1593753,tt9313936,Documentary,b3
2479,87,2017,Rough Night,20000000,22105643,46844357,26844357,2.34221785,tt4799050,Comedy,b3
2479,87,2017,Rough Night,20000000,22105643,46844357,26844357,2.34221785,tt4799050,Crime,b3
2479,87,2017,Rough Night,20000000,22105643,46844357,26844357,2.34221785,tt4799050,Thriller,b3
2480,88,1998,Psycho,20000000,21541218,37226218,17226218,1.8613109,tt3000390,Thriller,b3
2482,91,2009,Shorts,20000000,20919166,29870801,9870801,1.49354005,tt3257168,Drama,b3
2483,92,1998,Vampires,20000000,20268825,20268825,268825,1.01344125,tt1500906,Comedy,b3
2483,92,1998,Vampires,20000000,20268825,20268825,268825,1.01344125,tt1500906,Horror,b3
2485,94,2015,Secret in Their Eyes,20000000,20180155,32608019,12608019,1.63040095,tt1741273,Crime,b3
2485,94,2015,Secret in Their Eyes,20000000,20180155,32608019,12608019,1.63040095,tt1741273,Drama,b3
2500,11,2017,Flatliners,20000000,16883115,45173738,25173738,2.2586869,tt2039338,Drama,b3
2500,11,2017,Flatliners,20000000,16883115,45173738,25173738,2.2586869,tt2039338,Horror,b3
2505,16,2004,Paparazzi,20000000,15712072,16612072,-3387928,0.8306036,tt5303564,Action,b3
2505,16,2004,Paparazzi,20000000,15712072,16612072,-3387928,0.8306036,tt5303564,Drama,b3
2505,16,2004,Paparazzi,20000000,15712072,16612072,-3387928,0.8306036,tt5303564,Romance,b3
2508,20,1998,Twilight,20000000,15055091,15055091,-4944909,0.75275455,tt8125482,Documentary,b3
2510,22,2012,Lockout,20000000,14326865,33943049,13943049,1.69715245,tt1592525,Action,b3
2510,22,2012,Lockout,20000000,14326865,33943049,13943049,1.69715245,tt1592525,Thriller,b3
2512,24,2011,What's Your Number?,20000000,14011084,30163785,10163785,1.50818925,tt0770703,Comedy,b3
2512,24,2011,What's Your Number?,20000000,14011084,30163785,10163785,1.50818925,tt0770703,Romance,b3
2515,27,2015,Burnt,20000000,13651946,36773510,16773510,1.8386755,tt2503944,Comedy,b3
2515,27,2015,Burnt,20000000,13651946,36773510,16773510,1.8386755,tt2503944,Drama,b3
2516,28,2004,Envy,20000000,13548322,14566246,-5433754,0.7283123,tt2402597,Drama,b3
2519,31,2008,Ghost Town,20000000,13367624,29958228,9958228,1.4979114,tt8890082,Documentary,b3
2521,33,2016,Triple 9,20000000,12639297,25943792,5943792,1.2971896,tt1712261,Crime,b3
2521,33,2016,Triple 9,20000000,12639297,25943792,5943792,1.2971896,tt1712261,Thriller,b3
2522,34,2016,The Light Between Oceans,20000000,12545979,22281732,2281732,1.1140866,tt2547584,Drama,b3
2522,34,2016,The Light Between Oceans,20000000,12545979,22281732,2281732,1.1140866,tt2547584,Romance,b3
2525,37,2009,12 Rounds,20000000,12234694,17306648,-2693352,0.8653324,tt3517850,Action,b3
2525,37,2009,12 Rounds,20000000,12234694,17306648,-2693352,0.8653324,tt3517850,Drama,b3
2525,37,2009,12 Rounds,20000000,12234694,17306648,-2693352,0.8653324,tt3517850,Romance,b3
2526,38,2010,Let Me In,20000000,12134935,28270399,8270399,1.41351995,tt1228987,Drama,b3
2526,38,2010,Let Me In,20000000,12134935,28270399,8270399,1.41351995,tt1228987,Horror,b3
2534,47,2016,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,-10462880,0.476856,tt3960412,Comedy,b3
2535,48,2017,Thank You for Your Service,20000000,9479390,9985316,-10014684,0.4992658,tt2352196,Documentary,b3
2535,48,2017,Thank You for Your Service,20000000,9479390,9985316,-10014684,0.4992658,tt2352196,Drama,b3
2536,49,2009,Everybody's Fine,20000000,9208876,9208876,-10791124,0.4604438,tt5328352,Drama,b3
2538,51,2013,Battle of the Year,20000000,8888355,16723377,-3276623,0.83616885,tt1532958,Drama,b3
2540,53,2007,Death at a Funeral,20000000,8580428,46790428,26790428,2.3395214,tt1321509,Comedy,b3
2541,54,2005,The Man,20000000,8330720,10393696,-9606304,0.5196848,tt1740683,Drama,b3
2543,56,2014,Inherent Vice,20000000,8110975,14772346,-5227654,0.7386173,tt1791528,Comedy,b3
2543,56,2014,Inherent Vice,20000000,8110975,14772346,-5227654,0.7386173,tt1791528,Crime,b3
2543,56,2014,Inherent Vice,20000000,8110975,14772346,-5227654,0.7386173,tt1791528,Drama,b3
2545,58,2013,Machete Kills,20000000,8008161,18273009,-1726991,0.91365045,tt2002718,Action,b3
2545,58,2013,Machete Kills,20000000,8008161,18273009,-1726991,0.91365045,tt2002718,Crime,b3
2547,61,2005,Proof,20000000,7535331,8284331,-11715669,0.41421655,tt5531336,Comedy,b3
